price,volume,cap,circ_supply,act_supply,big_wallets,add_count,deposits,withdrawls,TPS,stock_diff,crypy_diff,stock_price
15600.59,3070000000.0,289000000000.0,8542334.38,16764406.29,18377380.67,2953124.0,748000000.0,712000000.0,3.87,4.299999999999272,732.0,11895.23
14868.59,2930000000.0,276000000000.0,8541377.22,16763754.09,18376008.72,2951999.0,926000000.0,960000000.0,3.7,300.14999999999964,937.3999999999996,11890.93
13931.19,1900000000.0,258000000000.0,8540457.77,16762948.76,18365340.85,2911421.0,408000000.0,556000000.0,3.7,430.21000000000095,304.22000000000116,11590.78
13626.97,1540000000.0,253000000000.0,8539463.16,16762010.95,18361560.67,3038991.0,424000000.0,617000000.0,3.82,202.95999999999913,84.96999999999935,11160.57
13542.0,1380000000.0,251000000000.0,8538586.99,16761657.53,18357805.36,2978296.0,293000000.0,726000000.0,2.61,0.0,-212.11000000000058,10957.61
13754.11,866000000.0,255000000000.0,8537992.26,16760682.91,18358962.63,2914577.0,184000000.0,210000000.0,3.2,0.0,-2.029999999998836,10957.61
13756.14,1590000000.0,255000000000.0,8537210.36,16759923.49,18358941.86,2890231.0,267000000.0,287000000.0,3.18,46.02000000000044,345.1399999999994,10957.61
13411.0,1560000000.0,249000000000.0,8536503.33,16759572.8,18356911.41,2836013.0,487000000.0,617000000.0,3.1,-274.0,91.48999999999978,10911.59
13319.51,1390000000.0,247000000000.0,8535808.74,16758785.1,18356006.93,2756168.0,505000000.0,541000000.0,3.22,180.71999999999935,-73.90999999999985,11185.59
13393.42,1830000000.0,248000000000.0,8535132.78,16758436.67,18354586.34,2632105.0,501000000.0,526000000.0,3.0,-426.47999999999956,-48.38999999999942,11004.87
13441.81,1650000000.0,249000000000.0,8534507.0,16757751.08,18357779.82,2515821.0,356000000.0,600000000.0,2.95,72.40999999999985,401.47999999999956,11431.35
13040.33,1160000000.0,242000000000.0,8533887.37,16757038.51,18353516.37,2395820.0,364000000.0,428000000.0,2.95,0.0,-21.389999999999418,11358.94
13061.72,864000000.0,242000000000.0,8533199.52,16755954.18,18353030.12,2314044.0,130000000.0,197000000.0,2.81,0.0,20.1299999999992,11358.94
13041.59,793000000.0,242000000000.0,8532468.04,16755183.1,18352597.77,2350745.0,201000000.0,242000000.0,3.52,-189.34000000000015,123.15999999999985,11358.94
12918.43,1030000000.0,239000000000.0,8531517.69,16754477.61,18348351.46,2479842.0,316000000.0,458000000.0,3.72,42.27000000000044,-14.459999999999127,11548.28
12932.89,1540000000.0,240000000000.0,8530698.43,16753778.37,18348190.6,2411767.0,513000000.0,657000000.0,3.95,21.31999999999971,358.25,11506.01
12574.64,2250000000.0,233000000000.0,8529841.69,16753342.28,18347005.31,2305831.0,626000000.0,554000000.0,3.57,-31.799999999999272,702.6399999999994,11484.69
11872.0,1130000000.0,220000000000.0,8529028.76,16752663.01,18337229.75,2270610.0,336000000.0,349000000.0,3.84,37.61000000000058,253.15999999999985,11516.49
11618.84,946000000.0,215000000000.0,8528128.4,16751943.43,18334957.47,2194609.0,330000000.0,391000000.0,3.51,0.0,183.02000000000044,11478.88
11435.82,467000000.0,212000000000.0,8527346.87,16750955.89,18332419.48,2104221.0,107000000.0,127000000.0,2.72,0.0,90.47999999999956,11478.88
11345.34,433000000.0,210000000000.0,8526596.67,16749967.24,18330593.02,2065019.0,115000000.0,251000000.0,3.23,-192.6800000000003,-3.4200000000000728,11478.88
11348.76,919000000.0,210000000000.0,8525615.21,16749319.94,18329655.45,2032845.0,404000000.0,652000000.0,3.7,-42.31000000000131,-80.53999999999905,11671.56
11429.3,969000000.0,212000000000.0,8524646.1,16746138.56,18330871.74,1985658.0,277000000.0,486000000.0,3.91,-54.85999999999876,26.049999999999272,11713.87
11403.25,883000000.0,211000000000.0,8523701.94,16745429.05,18329168.11,1957123.0,356000000.0,351000000.0,3.69,-95.17000000000007,-36.95999999999913,11768.73
11440.21,999000000.0,212000000000.0,8522770.33,16744345.54,18328899.49,1884267.0,304000000.0,333000000.0,3.82,-12.360000000000582,-24.05000000000109,11863.9
11464.26,1170000000.0,212000000000.0,8521732.4,16743606.94,18329012.41,1875435.0,342000000.0,335000000.0,3.66,0.0,99.92000000000007,11876.26
11364.34,584000000.0,210000000000.0,8520800.79,16742884.67,18326398.39,1853510.0,127000000.0,136000000.0,2.98,0.0,11.899999999999636,11876.26
11352.44,1080000000.0,210000000000.0,8519925.45,16741038.89,18324936.26,1836787.0,257000000.0,217000000.0,3.41,296.3199999999997,356.0799999999999,11876.26
10996.36,973000000.0,204000000000.0,8519031.22,16740012.25,18320528.44,1828049.0,446000000.0,448000000.0,3.93,158.96000000000095,217.22000000000116,11579.94
10779.14,1300000000.0,200000000000.0,8518143.18,16739304.2,18317886.17,1787815.0,407000000.0,421000000.0,3.81,56.3799999999992,160.57999999999993,11420.98
10618.56,694000000.0,197000000000.0,8517130.23,16738723.9,18313121.0,1787910.0,336000000.0,507000000.0,4.28,210.0,-64.84000000000015,11364.6
10683.4,888000000.0,198000000000.0,8516185.74,16737649.07,18311125.7,1745805.0,301000000.0,298000000.0,3.68,-177.88999999999942,-25.110000000000582,11154.6
10708.51,782000000.0,198000000000.0,8515372.5,16736902.26,18313911.05,1681989.0,320000000.0,375000000.0,3.42,0.0,95.76000000000022,11332.49
10612.75,603000000.0,196000000000.0,8514496.76,16736403.14,18311241.59,1670111.0,122000000.0,135000000.0,3.18,0.0,61.17000000000007,11332.49
10551.58,580000000.0,195000000000.0,8513508.75,16735535.9,18307837.24,1735979.0,169000000.0,185000000.0,3.52,257.46999999999935,33.030000000000655,11332.49
10518.55,1040000000.0,195000000000.0,8512564.33,16734674.85,18305597.31,1817521.0,321000000.0,587000000.0,3.66,-251.48999999999978,-192.5500000000011,11075.02
10711.1,1220000000.0,198000000000.0,8511713.4,16734185.27,18305932.56,1772294.0,371000000.0,495000000.0,3.52,159.0,-32.94999999999891,11326.51
10744.05,826000000.0,199000000000.0,8510937.63,16733622.92,18309116.92,1684743.0,361000000.0,308000000.0,4.07,82.26000000000022,12.5,11167.51
10731.55,884000000.0,199000000000.0,8509961.87,16732747.83,18308731.33,1702343.0,381000000.0,377000000.0,4.0,-32.27000000000044,-142.1900000000005,11085.25
10873.74,1100000000.0,201000000000.0,8509079.86,16731962.05,18306671.51,1611876.0,446000000.0,408000000.0,3.45,0.0,153.04999999999927,11117.52
10720.69,649000000.0,198000000000.0,8508272.84,16731176.43,18307366.08,1533743.0,158000000.0,201000000.0,3.0,0.0,1.069999999999709,11117.52
10719.62,621000000.0,198000000000.0,8507322.18,16730560.03,18306187.71,1529749.0,154000000.0,164000000.0,3.26,203.96000000000095,50.41000000000167,11117.52
10669.21,904000000.0,197000000000.0,8506383.98,16729641.35,18303896.8,1588129.0,308000000.0,414000000.0,4.0,241.28999999999905,178.47999999999956,10913.56
10490.73,1150000000.0,194000000000.0,8505326.84,16728886.98,18302319.69,1668024.0,346000000.0,321000000.0,3.69,39.280000000000655,95.88999999999942,10672.27
10394.84,1080000000.0,192000000000.0,8504469.02,16728453.94,18292788.33,1600368.0,519000000.0,609000000.0,4.05,-330.64999999999964,-73.88999999999942,10632.99
10468.73,951000000.0,194000000000.0,8503580.85,16727627.58,18298087.39,1516913.0,329000000.0,349000000.0,3.6,184.84000000000015,-148.21000000000095,10963.64
10616.94,1460000000.0,196000000000.0,8502774.03,16726514.35,18296447.32,1473435.0,383000000.0,376000000.0,3.47,0.0,-289.3199999999997,10778.8
10906.26,871000000.0,202000000000.0,8501867.29,16724986.93,18303442.63,1438817.0,186000000.0,181000000.0,3.03,0.0,-117.03999999999905,10778.8
11023.3,759000000.0,204000000000.0,8500979.4,16724136.0,18304124.23,1462617.0,185000000.0,471000000.0,3.39,-14.480000000001382,100.8799999999992,10778.8
10922.42,881000000.0,202000000000.0,8500047.79,16723162.96,18301401.43,1446058.0,342000000.0,437000000.0,3.78,-117.0,29.840000000000146,10793.28
10892.58,1120000000.0,202000000000.0,8499015.88,16722181.1,18300750.87,1400059.0,326000000.0,396000000.0,4.03,-140.1899999999987,-26.700000000000728,10910.28
10919.28,1310000000.0,202000000000.0,8497902.79,16721313.89,18299508.63,1441489.0,401000000.0,375000000.0,3.94,-139.85000000000036,135.07999999999993,11050.47
10784.2,1010000000.0,199000000000.0,8496933.44,16720367.05,18295969.88,1415753.0,350000000.0,389000000.0,3.88,133.67000000000007,238.1200000000008,11190.32
10546.08,1300000000.0,195000000000.0,8495957.45,16719708.73,18294494.72,1316058.0,354000000.0,449000000.0,4.1,0.0,159.6299999999992,11056.65
10386.45,836000000.0,192000000000.0,8494862.95,16719003.44,18287752.36,1295876.0,150000000.0,185000000.0,2.97,0.0,11.260000000000218,11056.65
10375.19,662000000.0,192000000000.0,8493849.83,16717993.14,18288582.74,1297193.0,192000000.0,206000000.0,3.44,203.10000000000036,71.81000000000131,11056.65
10303.38,786000000.0,191000000000.0,8492786.57,16717335.34,18286458.49,1304957.0,299000000.0,365000000.0,3.57,-66.04000000000087,-47.3700000000008,10853.55
10350.75,1060000000.0,191000000000.0,8491923.19,16716291.76,18284921.13,1271063.0,377000000.0,499000000.0,3.97,-221.96999999999935,154.28000000000065,10919.59
10196.47,945000000.0,189000000000.0,8490934.84,16715296.22,18281265.4,1296151.0,306000000.0,403000000.0,3.73,293.869999999999,80.45999999999913,11141.56
10116.01,1360000000.0,187000000000.0,8490002.88,16713884.14,18278870.16,1217711.0,371000000.0,390000000.0,3.82,0.0,-26.6299999999992,10847.69
10142.64,1380000000.0,187000000000.0,8489033.41,16713138.35,18283035.59,1198776.0,326000000.0,361000000.0,3.8,0.0,-53.73000000000138,10847.69
10196.37,1110000000.0,189000000000.0,8487938.93,16712388.38,18278927.64,1305880.0,196000000.0,205000000.0,3.0,0.0,-48.33999999999833,10847.69
10244.71,1520000000.0,189000000000.0,8487000.74,16711487.66,18272834.69,1475085.0,318000000.0,293000000.0,3.76,-465.4399999999987,-129.5600000000013,10847.69
10374.27,1610000000.0,192000000000.0,8486118.53,16710955.82,18278845.26,1446385.0,544000000.0,660000000.0,3.47,-144.97000000000116,-467.28999999999905,11313.13
10841.56,2690000000.0,201000000000.0,8485273.68,16710318.65,18275270.19,1435727.0,515000000.0,555000000.0,3.59,-598.3400000000001,-692.25,11458.1
11533.81,2330000000.0,213000000000.0,8484466.61,16709420.95,18290198.2,1369322.0,446000000.0,668000000.0,3.7,116.77000000000044,-339.47000000000116,12056.44
11873.28,1410000000.0,219000000000.0,8483565.02,16708528.92,18295281.31,1298881.0,469000000.0,492000000.0,4.3,164.21000000000095,179.67000000000007,11939.67
11693.61,1190000000.0,216000000000.0,8482601.7,16707304.79,18292165.71,1201355.0,341000000.0,427000000.0,3.59,0.0,67.52000000000044,11775.46
11626.09,952000000.0,215000000000.0,8481663.63,16705934.49,18292250.88,1128492.0,223000000.0,192000000.0,3.08,0.0,117.38999999999942,11775.46
11508.7,724000000.0,213000000000.0,8480869.36,16705380.66,18289484.06,1140691.0,203000000.0,197000000.0,3.37,79.82999999999993,59.590000000000146,11775.46
11449.11,1210000000.0,212000000000.0,8479956.41,16704733.11,18287735.31,1222957.0,391000000.0,413000000.0,4.08,70.28999999999905,99.54000000000087,11695.63
11349.57,1300000000.0,210000000000.0,8478937.07,16703880.43,18283880.6,1244410.0,305000000.0,348000000.0,3.76,-39.719999999999345,-47.75,11625.34
11397.32,1330000000.0,211000000000.0,8478130.12,16703223.17,18285756.79,1144019.0,279000000.0,378000000.0,3.8,198.59000000000015,-83.89999999999964,11665.06
11481.22,1520000000.0,212000000000.0,8477241.99,16702470.62,18284072.34,1128668.0,307000000.0,447000000.0,3.48,86.75,-260.6900000000005,11466.47
11741.91,990000000.0,217000000000.0,8476441.46,16701792.65,18287694.7,1069336.0,304000000.0,313000000.0,3.87,0.0,111.55999999999949,11379.72
11630.35,801000000.0,215000000000.0,8475509.49,16700476.59,18286264.06,996446.0,130000000.0,146000000.0,3.33,0.0,91.90999999999985,11379.72
11538.44,1020000000.0,213000000000.0,8474527.7,16699793.6,18284533.68,1073989.0,177000000.0,207000000.0,3.58,67.92000000000007,-178.07999999999993,11379.72
11716.52,1690000000.0,216000000000.0,8473676.82,16699249.95,18282210.01,1075564.0,309000000.0,414000000.0,3.62,46.849999999998545,-85.90999999999985,11311.8
11802.43,1060000000.0,218000000000.0,8472706.6,16698089.94,18283631.38,1161050.0,325000000.0,403000000.0,3.84,118.4900000000016,19.73999999999978,11264.95
11782.69,1680000000.0,218000000000.0,8471792.69,16697217.29,18281282.37,1120043.0,438000000.0,557000000.0,3.9,-64.38000000000102,-339.1800000000003,11146.46
12121.87,1840000000.0,224000000000.0,8470929.16,16696569.08,18283858.57,1031352.0,438000000.0,460000000.0,3.99,81.11000000000058,10.19000000000051,11210.84
12111.68,1870000000.0,224000000000.0,8470053.15,16695487.46,18286145.17,938068.0,406000000.0,422000000.0,3.35,0.0,267.380000000001,11129.73
11844.3,1070000000.0000001,219000000000.0,8469271.3,16694962.24,18282584.8,848504.0,159000000.0,200000000.0,3.39,0.0,-39.05000000000109,11129.73
11883.35,1500000000.0,219000000000.0,8468320.9,16693925.64,18281462.51,887226.0,197000000.0,277000000.0,3.58,110.43000000000029,125.04000000000087,11129.73
11758.31,1210000000.0,217000000000.0,8467351.7,16693011.84,18279077.91,908096.0,420000000.0,498000000.0,4.22,-23.200000000000728,206.92000000000007,11019.3
11551.39,1790000000.0,213000000000.0,8466307.18,16692207.93,18277983.65,888815.0,331000000.0,365000000.0,3.82,30.26000000000022,92.20999999999913,11042.5
11459.18,1580000000.0,212000000000.0,8465387.74,16691480.08,18275801.75,809520.0,281000000.0,381000000.0,3.96,229.42000000000007,-139.6800000000003,11012.24
11598.86,1850000000.0,214000000000.0,8464405.66,16690434.54,18272617.19,821221.0,352000000.0,393000000.0,4.03,-185.54000000000087,-286.5199999999986,10782.82
11885.38,2180000000.0,220000000000.0,8463441.77,16689800.46,18276601.63,799814.0,356000000.0,482000000.0,3.56,0.0,210.73999999999978,10968.36
11674.64,1200000000.0,216000000000.0,8462584.68,16689019.6,18273962.8,757341.0,171000000.0,204000000.0,3.19,0.0,-13.8700000000008,10968.36
11688.51,1350000000.0,216000000000.0,8461609.07,16687956.45,18273217.43,808393.0,222000000.0,215000000.0,3.21,-42.61999999999898,10.739999999999782,10968.36
11677.77,2360000000.0,216000000000.0,8460721.06,16686908.84,18270598.6,865147.0,292000000.0,558000000.0,3.79,-97.09000000000015,-76.1299999999992,11010.98
11753.9,2230000000.0,217000000000.0,8459770.35,16686183.42,18271060.56,874755.0,391000000.0,440000000.0,4.11,109.67000000000007,254.86999999999898,11108.07
11499.03,2350000000.0,212000000000.0,8458794.35,16685651.65,18269625.94,887381.0,296000000.0,389000000.0,3.38,57.22999999999956,263.64000000000124,10998.4
11235.39,1590000000.0,207000000000.0,8457987.39,16684422.75,18263602.28,848027.0,294000000.0,420000000.0,3.84,38.3700000000008,-30.530000000000655,10941.17
11265.92,1660000000.0,208000000000.0,8457080.41,16683579.4,18263579.22,793523.0,358000000.0,470000000.0,3.87,0.0,-74.26000000000022,10902.8
11340.18,2930000000.0,210000000000.0,8456067.18,16682949.86,18259724.08,839128.0,267000000.0,295000000.0,3.32,0.0,-281.869999999999,10902.8
11622.05,2620000000.0,214000000000.0,8455185.24,16681671.04,18266307.99,881777.0,345000000.0,269000000.0,3.38,157.52999999999884,395.0699999999997,10902.8
11226.98,2340000000.0,207000000000.0,8454328.16,16681028.69,18260393.92,912504.0,449000000.0,439000000.0,4.12,157.46000000000095,198.84000000000015,10745.27
11028.14,2049999999.9999998,204000000000.0,8453370.82,16680031.64,18257489.33,891183.0,350000000.0,474000000.0,3.81,44.86999999999898,-87.59000000000015,10587.81
11115.73,2390000000.0,205000000000.0,8452525.64,16679054.31,18256847.42,818375.0,449000000.0,481000000.0,4.03,140.85000000000036,143.21999999999935,10542.94
10972.51,2990000000.0,203000000000.0,8451599.62,16678283.72,18254031.65,777417.0,533000000.0,514000000.0,4.1,-134.1800000000003,380.9899999999998,10402.09
10591.52,5060000000.0,195000000000.0,8450692.3,16677790.41,18254594.52,718989.0,690000000.0,570000000.0,3.77,0.0,700.4700000000012,10536.27
9891.05,1580000000.0,182000000000.0,8449760.48,16676987.87,18223453.22,695012.0,283000000.0,212000000.0,3.49,0.0,258.9200000000001,10536.27
9632.13,1190000000.0,178000000000.0,8448778.78,16675931.59,18215107.93,802920.0,232000000.0,204000000.0,3.36,173.09000000000015,76.71999999999935,10536.27
9555.41,1240000000.0,176000000000.0,8447890.7,16675183.53,18210176.8,859765.0,345000000.0,378000000.0,4.27,-98.23999999999978,8.459999999999127,10363.18
9546.95,1380000000.0,176000000000.0,8446883.74,16673993.8,18210820.45,849214.0,376000000.0,446000000.0,3.89,-244.70999999999913,161.4400000000005,10461.42
9385.51,1240000000.0,173000000000.0,8446032.92,16673396.55,18208734.08,800409.0,341000000.0,296000000.0,4.2,25.769999999998618,59.80999999999949,10706.13
9325.7,1480000000.0,172000000000.0,8445131.83,16672435.08,18205434.55,724810.0,271000000.0,277000000.0,3.62,-86.72999999999956,149.72000000000116,10680.36
9175.98,977000000.0,169000000000.0,8444349.84,16671728.56,18200564.27,648819.0,241000000.0,243000000.0,3.61,0.0,21.529999999998836,10767.09
9154.45,636000000.0,169000000000.0,8443468.11,16671143.86,18200942.54,626824.0,110000000.0,110000000.0,3.18,0.0,-9.609999999998763,10767.09
9164.06,712000000.0,169000000000.0,8442648.95,16670077.9,18197610.49,684844.0,134000000.0,133000000.0,3.63,263.89999999999964,32.29999999999927,10767.09
9131.76,802000000.0,168000000000.0,8441835.87,16669389.2,18196374.68,643440.0,205000000.0,227000000.0,3.36,29.360000000000582,12.069999999999709,10503.19
9119.69,1320000000.0,168000000000.0,8441097.85,16668831.1,18196043.53,553251.0,292000000.0,310000000.0,4.02,-76.65999999999985,-97.3799999999992,10473.83
9217.07,962000000.0,170000000000.0,8440247.35,16668051.85,18197742.79,474588.0,234000000.0,305000000.0,3.69,61.909999999999854,6.969999999999345,10550.49
9210.1,1150000000.0,170000000000.0,8439384.39,16667356.64,18198941.05,431044.0,238000000.0,274000000.0,4.13,97.73999999999978,-66.51000000000022,10488.58
9276.61,1120000000.0,171000000000.0,8438483.49,16666706.95,18198026.49,354613.0,240000000.0,339000000.0,3.6,0.0,23.020000000000437,10390.84
9253.59,738000000.0,171000000000.0,8437564.3,16665484.28,18198745.23,310998.0,96030000.0,131000000.0,3.25,0.0,18.98999999999978,10390.84
9234.6,638000000.0,170000000000.0,8436613.93,16664742.64,18196380.94,306280.0,139000000.0,122000000.0,3.59,-226.60000000000036,37.93000000000029,10390.84
9196.67,1010000000.0,170000000000.0,8435638.54,16663810.64,18196680.14,305651.0,268000000.0,315000000.0,4.0,69.69000000000051,-112.93000000000029,10617.44
9309.6,1210000000.0,172000000000.0,8434638.03,16662247.86,18194175.5,313630.0,300000000.0,319000000.0,4.17,55.25,-50.539999999999054,10547.75
9360.14,1330000000.0,173000000000.0,8433612.49,16661707.32,18197212.55,333963.0,326000000.0,297000000.0,4.02,148.61000000000058,89.70999999999913,10492.5
9270.43,987000000.0,171000000000.0,8432668.11,16660713.55,18192697.8,312546.0,249000000.0,242000000.0,4.04,-89.76000000000022,38.31999999999971,10343.89
9232.11,1590000000.0,170000000000.0,8431661.4,16659539.29,18194806.4,249522.0,292000000.0,241000000.0,3.9,0.0,180.90999999999985,10433.65
9051.2,875000000.0,167000000000.0,8430698.45,16658651.91,18186184.2,272409.0,92300000.0,91420000.0,3.16,0.0,-50.7599999999984,10433.65
9101.96,703000000.0,168000000000.0,8429679.34,16657947.4,18187231.04,306515.0,128000000.0,117000000.0,3.39,0.0,10.839999999998327,10433.65
9091.12,1030000000.0,168000000000.0,8428697.63,16656965.98,18183603.94,296437.0,198000000.0,296000000.0,3.8,226.02000000000044,-54.06999999999971,10433.65
9145.19,1670000000.0,169000000000.0,8427678.39,16656390.92,18183966.3,298628.0,266000000.0,273000000.0,3.93,53.0,-50.23999999999978,10207.63
9195.43,1190000000.0,169000000000.0,8426652.75,16655482.76,18187459.37,283375.0,290000000.0,257000000.0,4.38,95.85999999999876,50.31999999999971,10154.63
9145.11,1180000000.0,169000000000.0,8425639.47,16654530.0,18183312.1,285868.0,207000000.0,235000000.0,3.55,184.6200000000008,30.079999999999927,10058.77
9115.03,1300000000.0,168000000000.0,8424720.26,16653920.43,18183790.36,259228.0,235000000.0,269000000.0,3.64,0.0,47.159999999999854,9874.15
9067.87,791000000.0,167000000000.0,8423813.59,16653152.6,18180429.49,309544.0,123000000.0,116000000.0,3.08,0.0,3.280000000000655,9874.15
9064.59,1270000000.0,167000000000.0,8422875.64,16651777.34,18177219.26,264520.0,132000000.0,136000000.0,3.15,116.93000000000029,-104.26000000000022,9874.15
9168.85,1660000000.0,169000000000.0,8422012.77,16650797.81,18180644.16,250495.0,235000000.0,249000000.0,3.8,-259.78000000000065,-44.17000000000007,9757.22
9213.02,1900000000.0,170000000000.0,8420987.34,16649789.35,18181843.62,264642.0,273000000.0,326000000.0,3.65,107.82999999999993,-191.82999999999993,10017.0
9404.85,1970000000.0,173000000000.0,8420105.63,16649359.95,18181974.25,222281.0,276000000.0,335000000.0,3.6,-222.20000000000073,-232.1999999999989,9909.17
9637.05,1610000000.0,178000000000.0,8419236.22,16648388.31,18186762.77,232540.0,311000000.0,323000000.0,4.06,74.90000000000146,130.38999999999942,10131.37
9506.66,1970000000.0,175000000000.0,8418248.0,16644989.79,18186394.5,261097.0,287000000.0,286000000.0,3.56,0.0,156.57999999999993,10056.47
9350.08,1270000000.0,172000000000.0,8417353.49,16644525.7,18178722.78,194659.0,112000000.0,107000000.0,2.97,0.0,54.469999999999345,10056.47
9295.61,1460000000.0,171000000000.0,8416440.44,16644099.97,18178700.66,214310.0,123000000.0,125000000.0,3.26,110.34999999999854,-29.639999999999418,10056.47
9325.25,1800000000.0,172000000000.0,8415583.54,16643235.92,18176685.01,181701.0,246000000.0,250000000.0,3.99,3.070000000001528,-76.52000000000044,9946.12
9401.77,1450000000.0,173000000000.0,8414688.99,16642575.14,18177532.77,169505.0,197000000.0,327000000.0,3.28,32.51999999999862,-29.43999999999869,9943.05
9431.21,1650000000.0,174000000000.0,8413919.49,16641872.09,18178304.65,138987.0,227000000.0,232000000.0,3.83,14.659999999999854,-67.18000000000029,9910.53
9498.39,1850000000.0,175000000000.0,8413056.26,16641387.77,18179073.81,99902.0,267000000.0,282000000.0,3.97,169.85000000000036,281.619999999999,9895.87
9216.77,2420000000.0,170000000000.0,8412118.04,16640585.55,18176781.86,74280.0,255000000.0,329000000.0,3.39,0.0,-173.85000000000036,9726.02
9390.62,1070000000.0000001,173000000000.0,8411254.9,16639917.77,18174067.58,47359.0,91080000.0,101000000.0,3.23,0.0,-34.68999999999869,9726.02
9425.31,1150000000.0,174000000000.0,8410191.8,16638791.93,18175465.91,6111.0,103000000.0,93170000.0,3.28,137.21000000000095,14.829999999999927,9726.02
9410.48,1670000000.0,173000000000.0,8409203.67,16638076.35,18174243.19,29024.0,223000000.0,299000000.0,3.59,96.07999999999993,-175.34000000000015,9588.81
9585.82,3110000000.0,177000000000.0,8408184.19,16637422.46,18170000.93,23560.0,383000000.0,408000000.0,3.9,-527.6200000000008,-225.6800000000003,9492.73
9811.5,1950000000.0,181000000000.0,8407026.85,16636673.07,18180039.88,42627.0,251000000.0,265000000.0,3.76,66.60000000000036,92.47999999999956,10020.35
9719.02,1720000000.0,179000000000.0,8406000.99,16635815.08,18176595.54,20808.0,223000000.0,272000000.0,3.8,29.01000000000022,-8.850000000000364,9953.75
9727.87,1350000000.0,179000000000.0,8405000.03,16634948.63,18175159.59,17200.0,254000000.0,326000000.0,3.66,0.0,117.31000000000131,9924.74
9610.56,1870000000.0,177000000000.0,8403986.45,16634080.54,18173524.69,105754.0,117000000.0,143000000.0,2.95,0.0,-17.06000000000131,9924.74
9627.62,1110000000.0,177000000000.0,8402992.08,16633090.75,18171111.04,85422.0,126000000.0,130000000.0,3.26,110.65999999999985,-109.42999999999847,9924.74
9737.05,1840000000.0,179000000000.0,8401766.36,16632386.35,18169635.77,71177.0,288000000.0,327000000.0,3.84,198.27000000000044,37.67000000000007,9814.08
9699.38,1990000000.0,178000000000.0,8400646.42,16631413.12,18171771.99,64884.0,302000000.0,303000000.0,3.65,-67.10000000000036,149.28999999999905,9615.81
9550.09,1670000000.0,176000000000.0,8399701.36,16630554.21,18167555.34,54183.0,241000000.0,359000000.0,3.6,74.53999999999905,-296.6900000000005,9682.91
9846.78,3290000000.0,181000000000.0,8398830.92,16630310.29,18164088.25,69312.0,513000000.0,480000000.0,3.58,56.32000000000153,38.86000000000058,9608.37
9807.92,2630000000.0,180000000000.0,8398023.08,16629007.93,18191749.26,6248.0,328000000.0,313000000.0,3.5,0.0,264.1900000000005,9552.05
9543.73,1640000000.0,176000000000.0,8397184.01,16628684.13,18160980.0,12052.0,151000000.0,113000000.0,2.99,0.0,20.289999999999054,9552.05
9523.44,1780000000.0,175000000000.0,8396245.41,16627154.97,18164629.27,85930.0,165000000.0,155000000.0,3.29,62.17999999999847,67.52000000000044,9552.05
9455.92,1850000000.0,174000000000.0,8395269.43,16626299.42,18157917.78,170380.0,281000000.0,266000000.0,3.27,120.88000000000102,102.78000000000065,9489.87
9353.14,2320000000.0,172000000000.0,8394480.69,16625719.89,18159529.42,157572.0,306000000.0,262000000.0,3.46,-43.3700000000008,295.4399999999987,9368.99
9057.7,1930000000.0,167000000000.0,8393660.67,16624652.29,18151609.71,124519.0,264000000.0,253000000.0,3.47,72.14000000000124,198.67000000000007,9412.36
8859.03,1640000000.0,163000000000.0,8392797.0,16623530.52,18144114.47,146176.0,197000000.0,237000000.0,3.32,0.0,49.590000000000146,9340.22
8809.44,1760000000.0,162000000000.0,8392020.86,16622972.13,18144822.35,152864.0,207000000.0,346000000.0,3.09,0.0,-245.51999999999862,9340.22
9054.96,2080000000.0,167000000000.0,8391238.1,16622391.29,18142278.66,171203.0,125000000.0,119000000.0,2.51,0.0,-147.16000000000167,9340.22
9202.12,1420000000.0,169000000000.0,8390512.09,16621538.17,18147053.92,274757.0,113000000.0,117000000.0,3.09,15.6299999999992,82.20000000000073,9340.22
9119.92,1830000000.0,168000000000.0,8389766.97,16621055.27,18145743.35,303962.0,214000000.0,273000000.0,3.23,39.710000000000946,-86.54999999999927,9324.59
9206.47,3240000000.0,169000000000.0,8389070.84,16620624.53,18142842.02,255483.0,337000000.0,342000000.0,3.5,-90.90000000000146,-416.40000000000146,9284.88
9622.87,2630000000.0,177000000000.0,8388250.52,16619609.27,18151855.61,248788.0,248000000.0,310000000.0,3.2,190.6800000000003,-55.55999999999949,9375.78
9678.43,2520000000.0,178000000000.0,8387530.53,16618850.67,18156210.25,232975.0,280000000.0,328000000.0,3.16,-49.72999999999956,-46.840000000000146,9185.1
9725.27,2530000000.0,179000000000.0,8386810.87,16618049.05,18155457.1,257859.0,391000000.0,395000000.0,3.19,0.0,69.23999999999978,9234.83
9656.03,2340000000.0,178000000000.0,8386009.83,16617359.59,18154268.0,314327.0,171000000.0,157000000.0,2.73,0.0,251.84000000000015,9234.83
9404.19,1890000000.0,173000000000.0,8385371.32,16616642.98,18148198.82,348392.0,133000000.0,138000000.0,3.42,220.27000000000044,-90.10000000000036,9234.83
9494.29,3400000000.0,175000000000.0,8384582.67,16615899.82,18146181.57,365643.0,257000000.0,313000000.0,3.6,70.84000000000015,-126.41999999999825,9014.56
9620.71,3490000000.0,177000000000.0,8383799.87,16615295.64,18154563.03,303982.0,405000000.0,378000000.0,3.1,80.54999999999927,537.1099999999988,8943.72
