,price,volume,cap,circ_supply,act_supply,big_wallets,add_count,deposits,withdrawls,TPS,labels
890,11677.77,2360000000.0,216000000000.0,18460721.06,16686908.84,18270598.6,30865147.0,292000000.0,558000000.0,3.79,11688.51
891,11753.9,2230000000.0,217000000000.0,18459770.35,16686183.42,18271060.56,30874755.0,391000000.0,440000000.0,4.11,11677.77
892,11499.03,2350000000.0,212000000000.0,18458794.35,16685651.65,18269625.94,30887381.0,296000000.0,389000000.0,3.38,11753.9
893,11235.39,1590000000.0,207000000000.0,18457987.39,16684422.75,18263602.28,30848027.0,294000000.0,420000000.0,3.84,11499.03
894,11265.92,1660000000.0,208000000000.0,18457080.41,16683579.4,18263579.22,30793523.0,358000000.0,470000000.0,3.87,11235.39
895,11340.18,2930000000.0,210000000000.0,18456067.18,16682949.86,18259724.08,30839128.0,267000000.0,295000000.0,3.32,11265.92
896,11622.05,2620000000.0,214000000000.0,18455185.24,16681671.04,18266307.99,30881777.0,345000000.0,269000000.0,3.38,11340.18
897,11226.98,2340000000.0,207000000000.0,18454328.16,16681028.69,18260393.92,30912504.0,449000000.0,439000000.0,4.12,11622.05
898,11028.14,2049999999.9999998,204000000000.0,18453370.82,16680031.64,18257489.33,30891183.0,350000000.0,474000000.0,3.81,11226.98
899,11115.73,2390000000.0,205000000000.0,18452525.64,16679054.31,18256847.42,30818375.0,449000000.0,481000000.0,4.03,11028.14
900,10972.51,2990000000.0,203000000000.0,18451599.62,16678283.72,18254031.65,30777417.0,533000000.0,514000000.0,4.1,11115.73
901,10591.52,5060000000.0,195000000000.0,18450692.3,16677790.41,18254594.52,30718989.0,690000000.0,570000000.0,3.77,10972.51
902,9891.05,1580000000.0,182000000000.0,18449760.48,16676987.87,18223453.22,30695012.0,283000000.0,212000000.0,3.49,10591.52
903,9632.13,1190000000.0,178000000000.0,18448778.78,16675931.59,18215107.93,30802920.0,232000000.0,204000000.0,3.36,9891.05
904,9555.41,1240000000.0,176000000000.0,18447890.7,16675183.53,18210176.8,30859765.0,345000000.0,378000000.0,4.27,9632.13
905,9546.95,1380000000.0,176000000000.0,18446883.74,16673993.8,18210820.45,30849214.0,376000000.0,446000000.0,3.89,9555.41
906,9385.51,1240000000.0,173000000000.0,18446032.92,16673396.55,18208734.08,30800409.0,341000000.0,296000000.0,4.2,9546.95
907,9325.7,1480000000.0,172000000000.0,18445131.83,16672435.08,18205434.55,30724810.0,271000000.0,277000000.0,3.62,9385.51
908,9175.98,977000000.0,169000000000.0,18444349.84,16671728.56,18200564.27,30648819.0,241000000.0,243000000.0,3.61,9325.7
909,9154.45,636000000.0,169000000000.0,18443468.11,16671143.86,18200942.54,30626824.0,110000000.0,110000000.0,3.18,9175.98
910,9164.06,712000000.0,169000000000.0,18442648.95,16670077.9,18197610.49,30684844.0,134000000.0,133000000.0,3.63,9154.45
911,9131.76,802000000.0,168000000000.0,18441835.87,16669389.2,18196374.68,30643440.0,205000000.0,227000000.0,3.36,9164.06
912,9119.69,1320000000.0,168000000000.0,18441097.85,16668831.1,18196043.53,30553251.0,292000000.0,310000000.0,4.02,9131.76
913,9217.07,962000000.0,170000000000.0,18440247.35,16668051.85,18197742.79,30474588.0,234000000.0,305000000.0,3.69,9119.69
914,9210.1,1150000000.0,170000000000.0,18439384.39,16667356.64,18198941.05,30431044.0,238000000.0,274000000.0,4.13,9217.07
915,9276.61,1120000000.0,171000000000.0,18438483.49,16666706.95,18198026.49,30354613.0,240000000.0,339000000.0,3.6,9210.1
916,9253.59,738000000.0,171000000000.0,18437564.3,16665484.28,18198745.23,30310998.0,96030000.0,131000000.0,3.25,9276.61
917,9234.6,638000000.0,170000000000.0,18436613.93,16664742.64,18196380.94,30306280.0,139000000.0,122000000.0,3.59,9253.59
918,9196.67,1010000000.0,170000000000.0,18435638.54,16663810.64,18196680.14,30305651.0,268000000.0,315000000.0,4.0,9234.6
919,9309.6,1210000000.0,172000000000.0,18434638.03,16662247.86,18194175.5,30313630.0,300000000.0,319000000.0,4.17,9196.67
920,9360.14,1330000000.0,173000000000.0,18433612.49,16661707.32,18197212.55,30333963.0,326000000.0,297000000.0,4.02,9309.6
921,9270.43,987000000.0,171000000000.0,18432668.11,16660713.55,18192697.8,30312546.0,249000000.0,242000000.0,4.04,9360.14
922,9232.11,1590000000.0,170000000000.0,18431661.4,16659539.29,18194806.4,30249522.0,292000000.0,241000000.0,3.9,9270.43
923,9051.2,875000000.0,167000000000.0,18430698.45,16658651.91,18186184.2,30272409.0,92300000.0,91420000.0,3.16,9232.11
924,9101.96,703000000.0,168000000000.0,18429679.34,16657947.4,18187231.04,30306515.0,128000000.0,117000000.0,3.39,9051.2
925,9091.12,1030000000.0,168000000000.0,18428697.63,16656965.98,18183603.94,30296437.0,198000000.0,296000000.0,3.8,9101.96
926,9145.19,1670000000.0,169000000000.0,18427678.39,16656390.92,18183966.3,30298628.0,266000000.0,273000000.0,3.93,9091.12
927,9195.43,1190000000.0,169000000000.0,18426652.75,16655482.76,18187459.37,30283375.0,290000000.0,257000000.0,4.38,9145.19
928,9145.11,1180000000.0,169000000000.0,18425639.47,16654530.0,18183312.1,30285868.0,207000000.0,235000000.0,3.55,9195.43
929,9115.03,1300000000.0,168000000000.0,18424720.26,16653920.43,18183790.36,30259228.0,235000000.0,269000000.0,3.64,9145.11
930,9067.87,791000000.0,167000000000.0,18423813.59,16653152.6,18180429.49,30309544.0,123000000.0,116000000.0,3.08,9115.03
931,9064.59,1270000000.0,167000000000.0,18422875.64,16651777.34,18177219.26,30264520.0,132000000.0,136000000.0,3.15,9067.87
932,9168.85,1660000000.0,169000000000.0,18422012.77,16650797.81,18180644.16,30250495.0,235000000.0,249000000.0,3.8,9064.59
933,9213.02,1900000000.0,170000000000.0,18420987.34,16649789.35,18181843.62,30264642.0,273000000.0,326000000.0,3.65,9168.85
934,9404.85,1970000000.0,173000000000.0,18420105.63,16649359.95,18181974.25,30222281.0,276000000.0,335000000.0,3.6,9213.02
935,9637.05,1610000000.0,178000000000.0,18419236.22,16648388.31,18186762.77,30232540.0,311000000.0,323000000.0,4.06,9404.85
936,9506.66,1970000000.0,175000000000.0,18418248.0,16644989.79,18186394.5,30261097.0,287000000.0,286000000.0,3.56,9637.05
937,9350.08,1270000000.0,172000000000.0,18417353.49,16644525.7,18178722.78,30194659.0,112000000.0,107000000.0,2.97,9506.66
938,9295.61,1460000000.0,171000000000.0,18416440.44,16644099.97,18178700.66,30214310.0,123000000.0,125000000.0,3.26,9350.08
939,9325.25,1800000000.0,172000000000.0,18415583.54,16643235.92,18176685.01,30181701.0,246000000.0,250000000.0,3.99,9295.61
940,9401.77,1450000000.0,173000000000.0,18414688.99,16642575.14,18177532.77,30169505.0,197000000.0,327000000.0,3.28,9325.25
941,9431.21,1650000000.0,174000000000.0,18413919.49,16641872.09,18178304.65,30138987.0,227000000.0,232000000.0,3.83,9401.77
942,9498.39,1850000000.0,175000000000.0,18413056.26,16641387.77,18179073.81,30099902.0,267000000.0,282000000.0,3.97,9431.21
943,9216.77,2420000000.0,170000000000.0,18412118.04,16640585.55,18176781.86,30074280.0,255000000.0,329000000.0,3.39,9498.39
944,9390.62,1070000000.0000001,173000000000.0,18411254.9,16639917.77,18174067.58,30047359.0,91080000.0,101000000.0,3.23,9216.77
945,9425.31,1150000000.0,174000000000.0,18410191.8,16638791.93,18175465.91,30006111.0,103000000.0,93170000.0,3.28,9390.62
946,9410.48,1670000000.0,173000000000.0,18409203.67,16638076.35,18174243.19,30029024.0,223000000.0,299000000.0,3.59,9425.31
947,9585.82,3110000000.0,177000000000.0,18408184.19,16637422.46,18170000.93,30023560.0,383000000.0,408000000.0,3.9,9410.48
948,9811.5,1950000000.0,181000000000.0,18407026.85,16636673.07,18180039.88,30042627.0,251000000.0,265000000.0,3.76,9585.82
949,9719.02,1720000000.0,179000000000.0,18406000.99,16635815.08,18176595.54,30020808.0,223000000.0,272000000.0,3.8,9811.5
950,9727.87,1350000000.0,179000000000.0,18405000.03,16634948.63,18175159.59,30017200.0,254000000.0,326000000.0,3.66,9719.02
951,9610.56,1870000000.0,177000000000.0,18403986.45,16634080.54,18173524.69,30105754.0,117000000.0,143000000.0,2.95,9727.87
952,9627.62,1110000000.0,177000000000.0,18402992.08,16633090.75,18171111.04,30085422.0,126000000.0,130000000.0,3.26,9610.56
953,9737.05,1840000000.0,179000000000.0,18401766.36,16632386.35,18169635.77,30071177.0,288000000.0,327000000.0,3.84,9627.62
954,9699.38,1990000000.0,178000000000.0,18400646.42,16631413.12,18171771.99,30064884.0,302000000.0,303000000.0,3.65,9737.05
955,9550.09,1670000000.0,176000000000.0,18399701.36,16630554.21,18167555.34,30054183.0,241000000.0,359000000.0,3.6,9699.38
956,9846.78,3290000000.0,181000000000.0,18398830.92,16630310.29,18164088.25,30069312.0,513000000.0,480000000.0,3.58,9550.09
957,9807.92,2630000000.0,180000000000.0,18398023.08,16629007.93,18191749.26,30006248.0,328000000.0,313000000.0,3.5,9846.78
958,9543.73,1640000000.0,176000000000.0,18397184.01,16628684.13,18160980.0,30012052.0,151000000.0,113000000.0,2.99,9807.92
959,9523.44,1780000000.0,175000000000.0,18396245.41,16627154.97,18164629.27,30085930.0,165000000.0,155000000.0,3.29,9543.73
960,9455.92,1850000000.0,174000000000.0,18395269.43,16626299.42,18157917.78,30170380.0,281000000.0,266000000.0,3.27,9523.44
961,9353.14,2320000000.0,172000000000.0,18394480.69,16625719.89,18159529.42,30157572.0,306000000.0,262000000.0,3.46,9455.92
962,9057.7,1930000000.0,167000000000.0,18393660.67,16624652.29,18151609.71,30124519.0,264000000.0,253000000.0,3.47,9353.14
963,8859.03,1640000000.0,163000000000.0,18392797.0,16623530.52,18144114.47,30146176.0,197000000.0,237000000.0,3.32,9057.7
964,8809.44,1760000000.0,162000000000.0,18392020.86,16622972.13,18144822.35,30152864.0,207000000.0,346000000.0,3.09,8859.03
965,9054.96,2080000000.0,167000000000.0,18391238.1,16622391.29,18142278.66,30171203.0,125000000.0,119000000.0,2.51,8809.44
966,9202.12,1420000000.0,169000000000.0,18390512.09,16621538.17,18147053.92,30274757.0,113000000.0,117000000.0,3.09,9054.96
967,9119.92,1830000000.0,168000000000.0,18389766.97,16621055.27,18145743.35,30303962.0,214000000.0,273000000.0,3.23,9202.12
968,9206.47,3240000000.0,169000000000.0,18389070.84,16620624.53,18142842.02,30255483.0,337000000.0,342000000.0,3.5,9119.92
969,9622.87,2630000000.0,177000000000.0,18388250.52,16619609.27,18151855.61,30248788.0,248000000.0,310000000.0,3.2,9206.47
970,9678.43,2520000000.0,178000000000.0,18387530.53,16618850.67,18156210.25,30232975.0,280000000.0,328000000.0,3.16,9622.87
971,9725.27,2530000000.0,179000000000.0,18386810.87,16618049.05,18155457.1,30257859.0,391000000.0,395000000.0,3.19,9678.43
972,9656.03,2340000000.0,178000000000.0,18386009.83,16617359.59,18154268.0,30314327.0,171000000.0,157000000.0,2.73,9725.27
973,9404.19,1890000000.0,173000000000.0,18385371.32,16616642.98,18148198.82,30348392.0,133000000.0,138000000.0,3.42,9656.03
974,9494.29,3400000000.0,175000000000.0,18384582.67,16615899.82,18146181.57,30365643.0,257000000.0,313000000.0,3.6,9404.19
975,9620.71,3490000000.0,177000000000.0,18383799.87,16615295.64,18154563.03,30303982.0,405000000.0,378000000.0,3.1,9494.29
976,9083.6,2490000000.0,167000000000.0,18383086.34,16614855.45,18146613.49,30288026.0,342000000.0,442000000.0,3.47,9620.71
977,8787.73,2250000000.0,162000000000.0,18382341.61,16613716.63,18136959.21,30215466.0,245000000.0,462000000.0,3.96,9083.6
978,8699.06,3960000000.0,160000000000.0,18381427.98,16612380.11,18133097.12,30188531.0,342000000.0,517000000.0,3.61,8787.73
979,8674.4,5110000000.0,160000000000.0,18379614.32,16610204.76,18133443.98,30220814.0,258000000.0,384000000.0,3.28,8699.06
980,9709.43,2540000000.0,178000000000.0,18377488.72,16608405.18,18145517.15,30260634.0,285000000.0,364000000.0,3.59,8674.4
981,9915.72,3310000000.0,182000000000.0,18375787.83,16606674.48,18149400.44,30241636.0,497000000.0,542000000.0,3.76,9709.43
982,9597.39,4740000000.0,176000000000.0,18374087.02,16604807.77,18151676.84,30198858.0,533000000.0,516000000.0,3.98,9915.72
983,9192.13,3240000000.0,169000000000.0,18372248.65,16603196.35,18135623.81,30186363.0,290000000.0,293000000.0,3.87,9597.39
984,8941.61,2230000000.0,164000000000.0,18370322.83,16601425.09,18127644.25,30185398.0,252000000.0,276000000.0,3.79,9192.13
985,8758.63,2480000000.0,161000000000.0,18368346.76,16599567.31,18124053.54,30208305.0,268000000.0,357000000.0,3.75,8941.61
986,8974.3,2580000000.0,165000000000.0,18366371.09,16597570.17,18122660.92,30164012.0,184000000.0,199000000.0,3.28,8758.63
987,8885.29,1820000000.0,163000000000.0,18364270.59,16595945.48,18120172.41,30246929.0,134000000.0,167000000.0,3.39,8974.3
988,8814.96,2420000000.0,162000000000.0,18362420.01,16594254.81,18115674.06,30336345.0,347000000.0,358000000.0,3.83,8885.29
989,8936.34,5260000000.0,164000000000.0,18360656.55,16592635.45,18110695.89,30320653.0,522000000.0,584000000.0,3.71,8814.96
990,8356.33,3640000000.0,153000000000.0,18358968.39,16591010.18,18111024.78,30245129.0,456000000.0,523000000.0,3.82,8936.34
991,7727.31,1340000000.0,142000000000.0,18357155.21,16589487.36,18093116.5,30153692.0,203000000.0,302000000.0,3.78,8356.33
992,7712.58,1610000000.0,142000000000.0,18355229.7,16588220.89,18090231.69,30164775.0,228000000.0,331000000.0,3.6,7727.31
993,7605.4,1410000000.0,140000000000.0,18353466.72,16586409.16,18086696.75,30125455.0,139000000.0,193000000.0,2.98,7712.58
994,7551.95,1210000000.0,139000000000.0,18351753.79,16584837.41,18082546.88,30095821.0,108000000.0,128000000.0,3.22,7605.4
995,7519.05,1540000000.0,138000000000.0,18350053.25,16582962.96,18080265.95,30084841.0,304000000.0,373000000.0,3.68,7551.95
996,7362.52,1880000000.0,135000000000.0,18348252.63,16581126.45,18078720.41,30043949.0,307000000.0,254000000.0,3.79,7519.05
997,7018.13,1280000000.0,129000000000.0,18346476.92,16579480.87,18069054.44,30026256.0,184000000.0,275000000.0,3.28,7362.52
998,6862.6,1240000000.0,126000000000.0,18344838.92,16577674.14,18063083.33,29940454.0,205000000.0,254000000.0,3.6,7018.13
999,6998.06,2000000000.0,128000000000.0,18342988.43,16575449.39,18061231.39,29897505.0,212000000.0,286000000.0,3.56,6862.6
1000,7162.52,1040000000.0,131000000000.0,18340975.44,16573488.89,18065918.0,29882284.0,108000000.0,139000000.0,2.94,6998.06
1001,7170.55,1090000000.0,131000000000.0,18339074.99,16571404.96,18067110.21,29892219.0,112000000.0,132000000.0,3.31,7162.52
1002,7074.19,1280000000.0,130000000000.0,18337099.55,16569677.46,18059774.31,29952850.0,227000000.0,333000000.0,3.32,7170.55
1003,6929.64,2620000000.0,127000000000.0,18335511.56,16568126.95,18059206.68,29956154.0,402000000.0,356000000.0,3.73,7074.19
1004,6779.96,1450000000.0,124000000000.0,18333585.92,16565838.2,18043194.0,29939231.0,307000000.0,334000000.0,3.58,6929.64
1005,6887.07,1470000000.0,126000000000.0,18331472.72,16564350.36,18050017.29,30010948.0,164000000.0,207000000.0,3.51,6779.96
1006,6747.92,1820000000.0,124000000000.0,18329372.19,16561854.69,18047565.9,30013420.0,187000000.0,321000000.0,3.26,6887.07
1007,6982.0,1330000000.0,128000000000.0,18327246.66,16560258.1,18048115.13,30017947.0,101000000.0,143000000.0,2.69,6747.92
1008,6868.51,1010000000.0,126000000000.0,18325333.8,16558177.82,18044648.61,29995569.0,93410000.0,164000000.0,2.88,6982.0
1009,6969.38,1960000000.0,128000000000.0,18323346.02,16556258.14,18042925.17,29954342.0,204000000.0,271000000.0,3.31,6868.51
1010,7290.89,1270000000.0,134000000000.0,18321308.13,16554165.52,18050959.57,29922506.0,256000000.0,397000000.0,3.35,6969.38
1011,7304.13,1760000000.0,134000000000.0,18319382.5,16552533.97,18050879.1,29877598.0,218000000.0,239000000.0,3.28,7290.89
1012,7318.68,2300000000.0,134000000000.0,18317581.95,16550441.48,18045208.7,29855646.0,255000000.0,286000000.0,3.59,7304.13
1013,7092.42,2720000000.0,130000000000.0,18315481.43,16548432.05,18044945.62,29962191.0,333000000.0,365000000.0,3.27,7318.68
1014,6793.57,1010000000.0,124000000000.0,18313880.88,16546890.86,18032609.01,29948151.0,75600000.0,120000000.0,2.75,7092.42
1015,6794.89,1500000000.0,124000000000.0,18311692.85,16544512.55,18032806.3,29895160.0,84650000.0,175000000.0,2.96,6793.57
1016,6841.35,1940000000.0,125000000000.0,18309729.9,16542715.16,18029303.8,29863970.0,238000000.0,282000000.0,3.2,6794.89
1017,6808.04,3140000000.0,125000000000.0,18308079.37,16541091.56,18029009.2,29839757.0,280000000.0,260000000.0,3.47,6841.35
1018,6339.67,1840000000.0,116000000000.0,18306166.28,16539519.46,18021329.36,29831679.0,209000000.0,267000000.0,3.3,6808.04
1019,6449.35,1310000000.0,118000000000.0,18304253.22,16537005.74,18014720.37,29858458.0,168000000.0,204000000.0,3.34,6339.67
1020,6297.58,2150000000.0,115000000000.0,18302265.06,16535059.17,18012641.14,29897580.0,222000000.0,236000000.0,3.22,6449.35
1021,6072.81,1320000000.0,111000000000.0,18300426.97,16533792.04,17996644.22,29910546.0,157000000.0,149000000.0,2.72,6297.58
1022,6212.59,1840000000.0,114000000000.0,18298539.0,16531559.92,18004090.14,29875102.0,140000000.0,200000000.0,2.8,6072.81
1023,6662.81,1910000000.0,122000000000.0,18296863.41,16529829.0,18010382.49,29823026.0,226000000.0,273000000.0,3.16,6212.59
1024,6668.64,1730000000.0,122000000000.0,18294925.36,16527577.32,18016928.08,29886700.0,209000000.0,217000000.0,3.32,6662.81
1025,6664.17,2230000000.0,122000000000.0,18292924.74,16526297.12,18012135.91,30016560.0,194000000.0,307000000.0,2.54,6668.64
1026,6654.7,2860000000.0,122000000000.0,18291774.16,16525221.57,18014176.35,29933832.0,233000000.0,385000000.0,3.24,6664.17
1027,6194.75,3290000000.0,113000000000.0,18290123.52,16522308.15,18003747.03,29908269.0,251000000.0,302000000.0,2.97,6654.7
1028,6109.71,2049999999.9999998,112000000000.0,18288722.76,16521501.14,17984400.34,29870346.0,127000000.0,124000000.0,2.49,6194.75
1029,6167.73,2280000000.0,113000000000.0,18287134.92,16519295.18,17993235.42,29830676.0,125000000.0,186000000.0,2.76,6109.71
1030,6412.55,3520000000.0,117000000000.0,18285584.33,16517921.15,17991549.1,29814861.0,353000000.0,391000000.0,3.27,6167.73
1031,5894.53,3800000000.0,108000000000.0,18284220.79,16516956.88,17991605.16,29743927.0,336000000.0,435000000.0,3.07,6412.55
1032,5267.45,2380000000.0,96290000000.0,18282882.45,16515580.74,17967559.63,29696374.0,213000000.0,367000000.0,2.7,5894.53
1033,5307.99,2670000000.0,97030000000.0,18281631.54,16514391.54,17968392.27,29627912.0,358000000.0,377000000.0,3.23,5267.45
1034,4910.83,4110000000.0000005,89790000000.0,18280093.09,16512609.32,17952637.7,29607559.0,410000000.0,493000000.0,3.12,5307.99
1035,5391.02,2310000000.0,98530000000.0,18278604.78,16510992.9,17964548.06,29568994.0,172000000.0,173000000.0,2.6,4910.83
1036,5405.73,2250000000.0,98790000000.0,18277116.46,16509800.52,17956330.49,29601265.0,241000000.0,281000000.0,3.19,5391.02
1037,5193.02,5820000000.0,94910000000.0,18275515.57,16508215.29,17970430.53,29640905.0,918000000.0,937000000.0,3.24,5405.73
1038,6327.97,6730000000.0,116000000000.0,18273951.73,16506535.13,17939507.96,29603534.0,747000000.0,516000000.0,4.01,5193.02
1039,7817.49,1860000000.0,143000000000.0,18272063.36,16504824.74,18022815.28,29596034.0,278000000.0,228000000.0,3.36,6327.97
1040,7945.34,2140000000.0000002,145000000000.0,18270575.15,16503369.15,18021365.26,29566887.0,303000000.0,341000000.0,3.81,7817.49
1041,7868.16,2630000000.0,144000000000.0,18268924.41,16500272.94,18019883.65,29554355.0,493000000.0,401000000.0,4.02,7945.34
1042,8469.35,2310000000.0,155000000000.0,18267048.79,16498598.11,18021809.26,29541635.0,179000000.0,164000000.0,3.52,7868.16
1043,9043.89,1190000000.0,165000000000.0,18265073.31,16496642.09,18033005.45,29493615.0,99670000.0,93390000.0,3.63,8469.35
1044,9094.21,1420000000.0,166000000000.0,18263110.32,16494850.65,18036253.24,29443536.0,180000000.0,337000000.0,3.92,9043.89
1045,9021.13,1710000000.0,165000000000.0,18261184.72,16492701.79,18031759.93,29423615.0,222000000.0,295000000.0,4.06,9094.21
1046,8760.63,1150000000.0,160000000000.0,18259146.58,16490385.44,18025555.98,29392674.0,163000000.0,265000000.0,4.06,9021.13
1047,8791.58,1640000000.0,161000000000.0,18257058.18,16488672.61,18023935.2,29372937.0,189000000.0,227000000.0,4.01,8760.63
1048,8759.08,1690000000.0,160000000000.0,18255144.98,16487081.88,18024012.39,29379015.0,242000000.0,234000000.0,3.95,8791.58
1049,8562.57,1340000000.0,156000000000.0,18253281.85,16484556.83,18016921.98,29367529.0,99580000.0,102000000.0,3.62,8759.08
1050,8680.42,1080000000.0,158000000000.0,18251068.94,16483051.13,18015597.03,29325483.0,102000000.0,117000000.0,3.58,8562.57
1051,8651.29,2029999999.9999998,158000000000.0,18249330.96,16480673.41,18016704.61,29284627.0,271000000.0,323000000.0,4.19,8680.42
1052,8782.99,2049999999.9999998,160000000000.0,18247355.35,16479059.82,18015306.97,29256213.0,267000000.0,317000000.0,3.91,8651.29
1053,9000.23,2740000000.0,164000000000.0,18245517.27,16477701.49,18013492.26,29251334.0,343000000.0,323000000.0,3.8,8782.99
1054,9473.44,1680000000.0,173000000000.0,18243816.73,16475702.42,18021436.84,29219470.0,218000000.0,302000000.0,3.93,9000.23
1055,9720.21,1820000000.0,177000000000.0,18242016.2,16474299.05,18024880.36,29172205.0,243000000.0,281000000.0,3.8,9473.44
1056,9884.15,1200000000.0,180000000000.0,18240253.09,16472479.47,18029279.75,29162867.0,181000000.0,398000000.0,3.35,9720.21
1057,9654.86,747000000.0,176000000000.0,18238477.6,16470155.66,18021974.26,29124724.0,123000000.0,118000000.0,3.47,9884.15
1058,9689.04,1260000000.0,177000000000.0,18236627.04,16468628.75,18021059.03,29065178.0,204000000.0,286000000.0,3.95,9654.86
1059,9578.74,1330000000.0,175000000000.0,18234701.58,16466426.45,18017485.0,29043562.0,282000000.0,365000000.0,3.61,9689.04
1060,10003.9,1520000000.0,183000000000.0,18233126.13,16464978.93,18016372.16,29048821.0,278000000.0,316000000.0,3.94,9578.74
1061,9895.4,1770000000.0,180000000000.0,18231363.15,16462757.76,18038263.43,29033448.0,303000000.0,319000000.0,3.79,10003.9
1062,9694.2,1930000000.0,177000000000.0,18229487.66,16460775.2,18012944.11,29032589.0,270000000.0,240000000.0,3.91,9895.4
1063,9891.29,1230000000.0,180000000000.0,18227524.65,16458695.65,18015908.66,29016002.0,155000000.0,133000000.0,3.47,9694.2
1064,10089.28,1490000000.0,184000000000.0,18225749.21,16457264.14,18013448.83,28997381.0,166000000.0,177000000.0,3.67,9891.29
1065,10254.45,1340000000.0,187000000000.0,18223973.7,16455778.0,18033865.71,28974541.0,280000000.0,314000000.0,3.81,10089.28
1066,10290.44,2270000000.0,188000000000.0,18222285.65,16453766.56,18030181.48,28923802.0,313000000.0,281000000.0,3.9,10254.45
1067,10348.17,1660000000.0,189000000000.0,18220522.58,16452322.38,18030710.64,28920985.0,364000000.0,296000000.0,4.06,10290.44
1068,10026.97,1630000000.0,183000000000.0,18218746.93,16449880.77,18027548.22,28877382.0,341000000.0,249000000.0,4.19,10348.17
1069,9910.34,1580000000.0,181000000000.0,18216896.36,16448391.74,18004185.57,28885727.0,269000000.0,343000000.0,3.42,10026.97
1070,10074.58,1280000000.0,184000000000.0,18215370.8,16447292.53,18021679.23,28850806.0,201000000.0,153000000.0,3.69,9910.34
1071,9808.8,1080000000.0,179000000000.0,18213457.63,16445251.13,18001974.02,28815191.0,157000000.0,122000000.0,3.65,10074.58
1072,9779.59,1080000000.0,178000000000.0,18211719.46,16443489.83,17997826.14,28801127.0,243000000.0,264000000.0,3.86,9808.8
1073,9702.02,1510000000.0,177000000000.0,18209981.37,16441665.29,17994941.74,28825741.0,285000000.0,252000000.0,3.73,9779.59
1074,9460.39,1290000000.0,172000000000.0,18208293.3,16439668.93,17991437.22,28796081.0,294000000.0,227000000.0,4.2,9702.02
1075,9195.66,1190000000.0,167000000000.0,18206305.35,16437403.59,17982190.87,28783511.0,213000000.0,177000000.0,3.56,9460.39
1076,9349.91,1380000000.0,170000000000.0,18204654.95,16436062.09,17982300.47,28776396.0,237000000.0,198000000.0,3.89,9195.66
1077,9354.43,1110000000.0,170000000000.0,18202804.56,16434342.18,17981164.22,28831830.0,109000000.0,115000000.0,3.38,9349.91
1078,9373.74,669000000.0,171000000000.0,18201016.77,16432816.62,17980350.11,28836936.0,106000000.0,90380000.0,3.53,9354.43
1079,9333.4,1150000000.0,170000000000.0,18199129.01,16430325.95,17978418.22,28843492.0,191000000.0,257000000.0,3.81,9373.74
1080,9379.08,1590000000.0,171000000000.0,18197328.61,16428568.0,17978975.81,28832866.0,222000000.0,255000000.0,3.85,9333.4
1081,9332.33,1410000000.0,170000000000.0,18195378.2,16426696.2,17974226.14,28814373.0,254000000.0,173000000.0,3.94,9379.08
1082,9062.89,1660000000.0,165000000000.0,18193377.76,16424667.17,17972054.9,28791706.0,257000000.0,165000000.0,3.93,9332.33
1083,8751.81,1350000000.0,159000000000.0,18191602.4,16422898.85,17963580.64,28803692.0,206000000.0,191000000.0,3.3,9062.89
1084,8457.7,732000000.0,154000000000.0,18189989.61,16421624.69,17957458.48,28812958.0,113000000.0,65050000.0,2.97,8751.81
1085,8323.33,546000000.0,151000000000.0,18188201.9,16420074.93,17952414.91,28782083.0,61750000.0,72150000.0,3.28,8457.7
1086,8376.29,973000000.0,152000000000.0,18186151.74,16417577.42,17951888.74,28802884.0,189000000.0,192000000.0,3.61,8323.33
1087,8431.64,1260000000.0,153000000000.0,18184251.48,16415949.73,17949002.56,28796537.0,185000000.0,191000000.0,3.9,8376.29
1088,8665.81,751000000.0,158000000000.0,18182263.48,16413202.55,17951122.88,28810144.0,201000000.0,240000000.0,3.78,8431.64
1089,8640.02,894000000.0,157000000000.0,18180312.85,16410938.11,17950069.65,28822520.0,219000000.0,213000000.0,3.61,8665.81
1090,8636.88,946000000.0,157000000000.0,18178399.8,16409152.85,17946537.45,28829510.0,162000000.0,192000000.0,3.62,8640.02
1091,8827.1,1810000000.0,161000000000.0,18176499.31,16407385.48,17944935.02,28825984.0,127000000.0,125000000.0,3.27,8636.88
1092,8892.64,985000000.0,162000000000.0,18174623.87,16406351.72,17946636.12,28796735.0,112000000.0,227000000.0,3.37,8827.1
1093,8871.03,1900000000.0,161000000000.0,18172973.46,16404234.58,17945222.75,28742637.0,242000000.0,243000000.0,3.75,8892.64
1094,8673.34,1330000000.0,158000000000.0,18170985.46,16402405.75,17940779.71,28724288.0,233000000.0,256000000.0,3.78,8871.03
1095,8752.88,2150000000.0,159000000000.0,18168997.29,16400782.81,17940078.57,28691018.0,302000000.0,296000000.0,3.81,8673.34
1096,8584.92,3460000000.0,156000000000.0,18167108.95,16399109.21,17938340.37,28666275.0,437000000.0,290000000.0,4.02,8752.88
1097,8099.2,817000000.0,147000000000.0,18165295.62,16397156.67,17925213.67,28661571.0,187000000.0,164000000.0,3.47,8584.92
1098,8107.21,794000000.0,147000000000.0,18163507.42,16394890.52,17924108.83,28645749.0,63550000.0,69230000.0,3.23,8099.2
1099,8118.59,1240000000.0,147000000000.0,18161619.29,16393234.91,17920314.06,28608631.0,93220000.0,99910000.0,3.51,8107.21
